owner_or_insured_id,Age,Gender,Education_Level
9750,67,F,Primary_or_below
9639,41,F,Tertiary
9426,22,M,Tertiary
9007,24,M,Primary_or_below
9614,21,F,Tertiary
9681,40,F,Primary_or_below
9096,62,M,Tertiary
9134,38,F,Primary_or_below
9904,49,F,Primary_or_below
9402,58,M,Tertiary
9581,60,F,Primary_or_below
9122,73,M,Primary_or_below
9708,25,M,Secondary
9658,70,F,Tertiary
9925,34,M,Secondary
9269,23,F,Tertiary
9372,34,M,Tertiary
9721,76,F,Primary_or_below
9399,66,M,Tertiary
9274,36,F,Primary_or_below
9265,70,F,Tertiary
9451,51,M,Secondary
9235,80,M,Primary_or_below
9910,79,F,Primary_or_below
9888,35,M,Tertiary
9247,40,M,Primary_or_below
9930,55,F,Secondary
9133,36,M,Primary_or_below
9101,43,F,Tertiary
9728,75,F,Primary_or_below
9039,62,F,Tertiary
9827,46,M,Primary_or_below
9919,48,F,Tertiary
9062,70,F,Primary_or_below
9690,44,F,Secondary
9006,70,F,Tertiary
9329,42,M,Tertiary
9609,43,F,Primary_or_below
9115,79,M,Primary_or_below
9584,63,F,Secondary
9643,23,M,Primary_or_below
9458,47,F,Tertiary
9473,35,M,Secondary
9903,40,M,Secondary
9828,80,M,Primary_or_below
9262,75,F,Secondary
9314,65,F,Secondary
9900,33,F,Primary_or_below
9141,51,F,Secondary
9166,43,F,Secondary
9675,64,F,Primary_or_below
9850,51,M,Secondary
9765,27,M,Primary_or_below
9694,29,F,Tertiary
9253,37,F,Secondary
9936,31,F,Primary_or_below
9290,75,F,Tertiary
9050,20,F,Tertiary
9083,30,M,Secondary
9489,66,M,Tertiary
9580,33,F,Primary_or_below
9742,61,M,Secondary
9421,51,M,Secondary
9143,38,F,Primary_or_below
9913,40,F,Primary_or_below
9563,51,F,Primary_or_below
9428,19,M,Tertiary
9804,52,F,Primary_or_below
9047,38,F,Primary_or_below
9937,53,F,Primary_or_below
9877,36,F,Primary_or_below
9844,47,M,Secondary
9997,61,F,Primary_or_below
9260,58,F,Primary_or_below
9194,52,F,Primary_or_below
9454,40,M,Tertiary
9362,22,M,Tertiary
9488,62,F,Primary_or_below
9809,35,F,Primary_or_below
9704,45,F,Secondary
9170,35,F,Tertiary
9204,19,F,Secondary
9443,30,M,Secondary
9951,39,M,Primary_or_below
9216,33,M,Tertiary
9074,75,F,Primary_or_below
9689,47,F,Primary_or_below
9881,37,M,Primary_or_below
9964,40,F,Secondary
9754,56,F,Secondary
9791,41,M,Primary_or_below
9144,20,M,Primary_or_below
9129,18,M,Secondary
9319,78,M,Tertiary
9668,41,F,Secondary
9409,41,M,Primary_or_below
9462,19,M,Secondary
9467,65,M,Secondary
9505,62,M,Secondary
9063,51,F,Secondary
9654,27,M,Tertiary
9393,35,F,Primary_or_below
9114,65,F,Tertiary
9302,26,M,Secondary
9924,25,F,Primary_or_below
9173,56,M,Tertiary
9258,62,F,Primary_or_below
9442,39,F,Primary_or_below
9846,72,F,Primary_or_below
9445,37,M,Tertiary
9710,78,M,Primary_or_below
9500,54,F,Primary_or_below
9855,36,M,Secondary
9348,63,M,Secondary
9595,75,F,Tertiary
9861,31,F,Primary_or_below
9396,75,M,Tertiary
9285,76,M,Tertiary
9207,38,F,Tertiary
9493,39,M,Tertiary
9854,78,M,Primary_or_below
9838,46,F,Primary_or_below
9550,52,F,Tertiary
9606,39,F,Tertiary
9094,71,F,Primary_or_below
9324,19,M,Secondary
9695,40,F,Tertiary
9312,44,M,Primary_or_below
9560,59,F,Secondary
9009,55,F,Tertiary
9248,28,M,Primary_or_below
9201,80,F,Primary_or_below
9014,25,F,Secondary
9511,33,M,Secondary
9994,41,F,Primary_or_below
9516,41,F,Tertiary
9837,36,M,Secondary
9417,74,F,Secondary
9802,48,F,Primary_or_below
9182,20,M,Tertiary
9413,74,M,Tertiary
9363,79,M,Primary_or_below
9607,54,M,Tertiary
9755,22,F,Secondary
9630,58,M,Tertiary
9486,66,M,Tertiary
9590,64,M,Primary_or_below
9019,51,F,Tertiary
9181,38,F,Secondary
9970,64,M,Primary_or_below
9842,50,M,Tertiary
9107,68,M,Secondary
9377,30,M,Primary_or_below
9818,21,M,Secondary
9518,40,F,Primary_or_below
9793,65,M,Secondary
9496,69,M,Primary_or_below
9745,35,F,Primary_or_below
9744,51,M,Secondary
9104,32,F,Secondary
9249,45,F,Tertiary
9026,51,M,Secondary
9089,29,F,Secondary
9464,47,F,Tertiary
9701,66,M,Primary_or_below
9959,64,F,Secondary
9145,41,F,Tertiary
9736,22,M,Secondary
9387,49,M,Tertiary
9195,79,F,Tertiary
9272,78,M,Tertiary
9169,65,M,Primary_or_below
9217,74,F,Secondary
9232,45,F,Primary_or_below
9734,36,M,Primary_or_below
9891,21,F,Tertiary
9099,31,F,Tertiary
9671,75,F,Primary_or_below
9278,73,M,Tertiary
9823,67,F,Tertiary
9974,32,F,Secondary
9848,73,F,Secondary
9390,55,F,Secondary
9453,52,M,Tertiary
9338,35,F,Tertiary
9289,22,M,Primary_or_below
9961,37,F,Tertiary
9712,22,M,Secondary
9811,60,M,Secondary
9117,57,M,Primary_or_below
9095,41,M,Secondary
9328,43,M,Secondary
9992,73,F,Primary_or_below
9179,46,M,Primary_or_below
9976,47,M,Tertiary
9623,21,M,Secondary
9968,57,M,Primary_or_below
9650,50,M,Secondary
9105,74,F,Tertiary
9504,61,M,Tertiary
9481,29,F,Primary_or_below
9834,30,M,Secondary
9339,31,M,Primary_or_below
9672,60,M,Primary_or_below
9986,44,F,Secondary
9508,48,F,Secondary
9680,26,F,Primary_or_below
9065,41,F,Secondary
9683,27,M,Tertiary
9002,51,M,Primary_or_below
9200,46,F,Primary_or_below
9862,33,F,Tertiary
9996,23,M,Secondary
9371,34,M,Secondary
9367,34,M,Secondary
9815,70,M,Primary_or_below
9020,64,F,Tertiary
9558,63,M,Tertiary
9973,74,M,Tertiary
9605,50,F,Primary_or_below
9429,50,M,Secondary
9561,19,F,Secondary
9202,48,F,Secondary
9774,56,F,Tertiary
9031,78,M,Primary_or_below
9385,68,M,Primary_or_below
9113,28,F,Tertiary
9061,55,F,Secondary
9415,55,M,Primary_or_below
9069,74,F,Tertiary
9963,63,M,Primary_or_below
9431,58,M,Tertiary
9865,39,F,Secondary
9833,37,M,Secondary
9392,73,F,Secondary
9414,77,M,Tertiary
9379,61,M,Tertiary
9044,65,F,Tertiary
9412,42,M,Tertiary
9830,40,M,Tertiary
9455,26,F,Secondary
9072,62,M,Secondary
9423,34,M,Primary_or_below
9952,74,M,Primary_or_below
9425,39,M,Primary_or_below
9545,71,F,Tertiary
9178,63,F,Primary_or_below
9404,23,F,Secondary
9168,48,M,Tertiary
9479,35,M,Primary_or_below
9344,43,M,Primary_or_below
9740,43,M,Tertiary
9764,48,M,Secondary
9625,67,M,Primary_or_below
9331,52,M,Tertiary
9700,23,F,Secondary
9985,38,F,Primary_or_below
9569,77,M,Tertiary
9440,77,F,Primary_or_below
9697,24,F,Tertiary
9033,64,M,Tertiary
9029,24,F,Primary_or_below
9468,22,M,Tertiary
9495,78,F,Primary_or_below
9898,33,F,Tertiary
9705,51,F,Primary_or_below
9619,78,F,Tertiary
9567,77,F,Secondary
9717,42,M,Tertiary
9883,49,M,Tertiary
9908,54,F,Primary_or_below
9866,49,F,Primary_or_below
9869,39,M,Primary_or_below
9126,39,F,Tertiary
9534,25,F,Primary_or_below
9220,18,F,Primary_or_below
9403,77,F,Secondary
9599,71,M,Primary_or_below
9983,51,F,Secondary
9939,70,F,Tertiary
9214,74,M,Tertiary
9886,66,M,Secondary
9808,48,M,Tertiary
9751,31,F,Secondary
9059,31,F,Primary_or_below
9086,22,F,Primary_or_below
9875,42,F,Tertiary
9895,79,F,Tertiary
9648,45,F,Secondary
9119,73,M,Tertiary
9991,47,F,Primary_or_below
9538,31,M,Secondary
9373,68,F,Primary_or_below
9960,30,M,Primary_or_below
9711,32,M,Primary_or_below
9180,51,F,Tertiary
9733,63,M,Secondary
9251,35,M,Tertiary
9226,67,F,Secondary
9637,30,F,Secondary
9806,51,F,Primary_or_below
9140,59,F,Secondary
9350,50,M,Tertiary
9469,35,M,Tertiary
9962,49,F,Tertiary
9786,31,M,Tertiary
9275,26,M,Primary_or_below
9916,29,F,Primary_or_below
9120,18,F,Secondary
9858,30,M,Primary_or_below
9110,74,M,Secondary
9452,69,F,Tertiary
9243,32,M,Tertiary
9292,39,M,Primary_or_below
9077,79,F,Secondary
9840,22,M,Tertiary
9621,52,M,Secondary
9167,43,M,Tertiary
9492,41,M,Primary_or_below
9782,44,M,Secondary
9972,58,M,Tertiary
9947,55,F,Tertiary
9620,80,M,Tertiary
9870,52,F,Primary_or_below
9038,59,M,Tertiary
9980,71,M,Tertiary
9628,49,M,Secondary
9824,80,M,Secondary
9921,69,M,Secondary
9245,73,F,Secondary
9917,41,M,Secondary
9570,75,M,Primary_or_below
9660,54,F,Secondary
9682,76,F,Secondary
9995,69,F,Secondary
9677,55,F,Secondary
9384,68,M,Primary_or_below
9135,55,M,Tertiary
9280,45,F,Tertiary
9507,22,F,Primary_or_below
9369,23,M,Primary_or_below
9430,80,F,Primary_or_below
9040,44,M,Tertiary
9573,80,F,Primary_or_below
9151,43,F,Tertiary
9121,80,M,Tertiary
9021,48,M,Tertiary
9197,58,F,Secondary
9679,23,F,Tertiary
9555,79,F,Primary_or_below
9878,37,M,Tertiary
9933,53,M,Primary_or_below
9346,35,F,Secondary
9760,20,F,Tertiary
9948,20,M,Secondary
9322,54,M,Primary_or_below
9501,52,F,Secondary
9291,71,M,Secondary
9188,56,M,Tertiary
9463,51,M,Primary_or_below
9743,26,M,Tertiary
9067,74,F,Tertiary
9355,39,M,Primary_or_below
9752,48,F,Tertiary
9510,29,M,Secondary
9025,33,F,Tertiary
9420,56,M,Primary_or_below
9418,66,M,Primary_or_below
9015,20,F,Secondary
9652,51,F,Primary_or_below
9773,24,M,Secondary
9461,58,M,Tertiary
9800,44,F,Secondary
9832,45,M,Primary_or_below
9979,40,M,Primary_or_below
9987,18,F,Tertiary
9651,48,M,Secondary
9604,62,F,Primary_or_below
9252,68,M,Secondary
9357,20,M,Secondary
9196,29,M,Secondary
9647,60,F,Tertiary
9860,31,M,Tertiary
9441,25,F,Secondary
9523,50,F,Primary_or_below
9798,45,M,Tertiary
9905,67,M,Tertiary
9771,75,M,Primary_or_below
9353,52,F,Primary_or_below
9288,20,F,Secondary
9781,18,F,Secondary
9579,59,M,Primary_or_below
9240,30,M,Primary_or_below
9536,28,M,Primary_or_below
9193,44,F,Primary_or_below
9017,80,F,Primary_or_below
9813,80,M,Secondary
9746,48,M,Primary_or_below
9927,37,F,Secondary
9544,77,M,Tertiary
9698,59,F,Primary_or_below
9449,49,F,Tertiary
9849,37,F,Secondary
9575,58,M,Secondary
9229,77,M,Secondary
9867,68,M,Tertiary
9030,70,M,Tertiary
9756,22,M,Primary_or_below
9103,42,M,Primary_or_below
9323,36,F,Tertiary
9953,24,M,Tertiary
9111,28,M,Secondary
9494,71,M,Tertiary
9572,61,F,Tertiary
9554,48,M,Primary_or_below
9687,66,F,Secondary
9894,29,F,Tertiary
9812,75,M,Tertiary
9208,51,M,Secondary
9512,33,M,Primary_or_below
9013,49,M,Secondary
9949,66,M,Primary_or_below
9125,31,F,Primary_or_below
9889,69,F,Secondary
9935,50,M,Secondary
9273,44,M,Tertiary
9394,49,F,Primary_or_below
9130,47,M,Tertiary
9112,77,M,Tertiary
9485,72,M,Secondary
9532,21,M,Secondary
9522,60,F,Secondary
9884,41,F,Primary_or_below
9593,30,F,Primary_or_below
9336,36,F,Primary_or_below
9341,51,F,Tertiary
9731,35,F,Primary_or_below
9663,77,F,Tertiary
9664,66,F,Secondary
9602,25,F,Secondary
9212,75,M,Secondary
9434,34,F,Secondary
9450,62,F,Primary_or_below
9969,39,M,Secondary
9938,40,M,Secondary
9515,53,F,Secondary
9444,37,F,Primary_or_below
9447,39,F,Tertiary
9582,32,M,Secondary
9653,54,M,Tertiary
9887,58,M,Tertiary
9010,78,M,Primary_or_below
9343,53,M,Primary_or_below
9456,55,F,Primary_or_below
9203,37,M,Secondary
9073,49,F,Tertiary
9184,43,M,Primary_or_below
9271,80,F,Tertiary
9741,52,F,Tertiary
9304,42,M,Primary_or_below
9632,28,M,Secondary
9070,32,M,Tertiary
9078,33,F,Secondary
9158,65,F,Primary_or_below
9241,20,F,Primary_or_below
9255,50,F,Tertiary
9460,47,M,Secondary
9190,76,M,Tertiary
9330,50,M,Primary_or_below
9857,18,F,Primary_or_below
9780,62,M,Primary_or_below
9237,61,F,Secondary
9954,31,M,Secondary
9154,37,F,Secondary
9401,48,F,Primary_or_below
9436,44,M,Secondary
9876,51,M,Primary_or_below
9342,59,F,Secondary
9279,63,F,Primary_or_below
9205,55,M,Tertiary
9929,41,F,Secondary
9386,50,F,Tertiary
9174,58,F,Primary_or_below
9906,50,F,Secondary
9577,62,F,Tertiary
9211,61,F,Primary_or_below
9899,79,F,Secondary
9333,52,M,Secondary
9940,45,M,Tertiary
9649,75,M,Primary_or_below
9286,62,F,Primary_or_below
9397,63,F,Secondary
9378,25,M,Secondary
9817,52,F,Secondary
9928,47,M,Secondary
9640,76,M,Tertiary
9491,20,F,Tertiary
9918,36,M,Primary_or_below
9821,72,F,Primary_or_below
9298,35,M,Primary_or_below
9490,73,M,Primary_or_below
9684,26,F,Secondary
9108,77,F,Tertiary
9366,49,F,Tertiary
9056,67,F,Secondary
9553,75,M,Tertiary
9820,61,M,Secondary
9719,48,M,Secondary
9503,41,F,Primary_or_below
9116,63,F,Secondary
9478,47,F,Primary_or_below
9950,76,F,Tertiary
9789,77,F,Secondary
9520,26,F,Primary_or_below
9539,23,F,Primary_or_below
9123,26,F,Tertiary
9777,18,F,Tertiary
9000,35,M,Tertiary
9004,47,M,Secondary
9313,35,F,Primary_or_below
9382,46,F,Tertiary
9565,22,F,Tertiary
9416,31,F,Primary_or_below
9472,59,F,Tertiary
9926,75,M,Secondary
9407,47,M,Tertiary
9776,69,F,Secondary
9041,29,M,Primary_or_below
9775,64,F,Secondary
9164,31,F,Secondary
9210,45,M,Secondary
9088,39,F,Tertiary
9524,20,F,Secondary
9293,50,M,Tertiary
9137,35,F,Tertiary
9432,37,M,Primary_or_below
9356,66,M,Secondary
9380,74,F,Primary_or_below
9730,65,F,Tertiary
9311,26,M,Primary_or_below
9076,70,F,Tertiary
9872,62,F,Primary_or_below
9001,42,F,Primary_or_below
9655,79,F,Secondary
9922,49,M,Tertiary
9053,51,M,Tertiary
9162,45,M,Primary_or_below
9831,47,F,Primary_or_below
9988,74,M,Tertiary
9788,35,M,Secondary
9152,78,M,Tertiary
9370,21,M,Tertiary
9499,39,F,Secondary
9156,23,M,Tertiary
9801,60,F,Primary_or_below
9368,78,M,Tertiary
9146,62,F,Primary_or_below
9766,37,F,Secondary
9662,32,F,Primary_or_below
9591,74,F,Primary_or_below
9541,28,F,Primary_or_below
9250,66,M,Primary_or_below
9814,34,M,Primary_or_below
9305,43,M,Secondary
9048,74,F,Secondary
9729,78,F,Secondary
9626,53,M,Tertiary
9990,44,M,Tertiary
9880,68,F,Secondary
9082,69,M,Tertiary
9477,46,F,Secondary
9943,79,F,Primary_or_below
9045,69,F,Secondary
9864,34,M,Primary_or_below
9276,40,F,Primary_or_below
9109,54,M,Primary_or_below
9957,70,F,Primary_or_below
9638,19,M,Secondary
9631,73,M,Secondary
9466,78,M,Secondary
9549,77,M,Tertiary
9589,46,M,Tertiary
9176,55,F,Tertiary
9080,26,F,Secondary
9358,41,F,Primary_or_below
9836,70,M,Secondary
9871,73,M,Primary_or_below
9064,46,M,Primary_or_below
9230,53,M,Primary_or_below
9419,49,M,Primary_or_below
9540,43,F,Secondary
9641,55,M,Tertiary
9071,56,M,Primary_or_below
9596,65,F,Secondary
9552,54,M,Secondary
9714,53,F,Tertiary
9892,61,F,Primary_or_below
9882,73,F,Tertiary
9753,75,F,Primary_or_below
9543,48,M,Secondary
9779,55,F,Tertiary
9131,51,F,Primary_or_below
9909,67,M,Secondary
9941,63,F,Primary_or_below
9759,28,F,Secondary
9100,60,F,Primary_or_below
9187,66,M,Primary_or_below
9476,58,F,Primary_or_below
9611,43,F,Primary_or_below
9784,28,F,Secondary
9118,25,M,Tertiary
9281,75,M,Primary_or_below
9783,40,F,Primary_or_below
9270,33,F,Secondary
9439,24,F,Secondary
9149,21,M,Secondary
9389,29,M,Secondary
9999,58,F,Tertiary
9084,41,M,Secondary
9098,24,F,Secondary
9853,66,M,Primary_or_below
9535,73,M,Secondary
9863,35,M,Tertiary
9942,58,M,Tertiary
9967,79,F,Primary_or_below
9058,27,M,Tertiary
9757,50,M,Secondary
9525,39,F,Secondary
9022,21,M,Tertiary
9989,51,M,Secondary
9768,56,F,Tertiary
9559,52,M,Tertiary
9052,74,F,Secondary
9457,22,M,Primary_or_below
9669,50,M,Tertiary
9767,70,M,Primary_or_below
9566,42,M,Tertiary
9720,66,M,Tertiary
9433,76,M,Tertiary
9758,58,F,Secondary
9085,51,M,Primary_or_below
9547,78,F,Tertiary
9890,60,F,Tertiary
9562,72,F,Secondary
9410,59,M,Secondary
9199,50,F,Tertiary
9227,36,M,Primary_or_below
9090,55,M,Secondary
9153,43,F,Primary_or_below
9165,67,M,Secondary
9797,71,F,Tertiary
9845,65,F,Tertiary
9102,22,F,Tertiary
9175,23,F,Secondary
9805,20,M,Primary_or_below
9911,23,F,Primary_or_below
9617,53,M,Primary_or_below
9749,47,F,Secondary
9856,43,F,Secondary
9546,76,M,Tertiary
9128,25,F,Tertiary
9283,79,M,Tertiary
9391,20,F,Primary_or_below
9556,74,M,Primary_or_below
9902,21,F,Primary_or_below
9656,39,M,Secondary
9093,65,M,Tertiary
9912,42,M,Tertiary
9023,24,M,Primary_or_below
9642,38,M,Tertiary
9376,71,M,Secondary
9958,18,F,Secondary
9435,72,F,Secondary
9934,45,F,Tertiary
9873,35,M,Primary_or_below
9060,39,M,Tertiary
9586,36,M,Primary_or_below
9571,46,F,Primary_or_below
9254,66,F,Primary_or_below
9005,27,M,Secondary
9189,37,F,Secondary
9841,51,M,Secondary
9527,35,F,Secondary
9150,36,M,Primary_or_below
9624,28,M,Secondary
9008,65,F,Tertiary
9325,77,M,Tertiary
9374,60,M,Secondary
9424,63,F,Secondary
9615,62,M,Secondary
9645,78,F,Secondary
9597,69,M,Primary_or_below
9530,41,M,Primary_or_below
9147,32,M,Secondary
9106,72,M,Tertiary
9792,25,M,Primary_or_below
9257,51,M,Primary_or_below
9309,35,M,Tertiary
9537,49,F,Primary_or_below
9703,41,M,Tertiary
9978,32,F,Primary_or_below
9127,72,F,Primary_or_below
9629,58,M,Tertiary
9155,37,M,Secondary
9713,32,M,Tertiary
9364,47,F,Primary_or_below
9945,35,F,Secondary
9915,48,F,Tertiary
9185,20,M,Primary_or_below
9608,68,F,Primary_or_below
9633,39,F,Secondary
9678,60,F,Primary_or_below
9475,37,F,Tertiary
9308,31,M,Primary_or_below
9213,25,F,Tertiary
9732,68,M,Tertiary
9778,61,F,Tertiary
9327,65,F,Primary_or_below
9183,20,M,Tertiary
9334,59,F,Secondary
9400,45,M,Primary_or_below
9148,40,M,Tertiary
9542,34,F,Tertiary
9696,79,M,Tertiary
9066,46,F,Primary_or_below
9982,33,F,Secondary
9411,77,F,Tertiary
9718,53,F,Tertiary
9676,66,F,Tertiary
9301,56,F,Tertiary
9081,55,M,Tertiary
9787,61,M,Tertiary
9303,61,F,Primary_or_below
9568,18,F,Primary_or_below
9785,62,M,Secondary
9465,25,F,Primary_or_below
9012,38,F,Secondary
9914,66,M,Tertiary
9920,46,F,Tertiary
9762,31,F,Secondary
9843,48,F,Primary_or_below
9517,28,M,Secondary
9692,22,F,Secondary
9998,38,M,Tertiary
9224,22,F,Primary_or_below
9600,53,M,Tertiary
9042,23,M,Tertiary
9852,53,M,Secondary
9585,69,M,Secondary
9198,27,F,Primary_or_below
9826,43,M,Secondary
9603,72,M,Primary_or_below
9839,20,F,Tertiary
9092,27,F,Primary_or_below
9218,33,F,Secondary
9868,77,F,Primary_or_below
9035,24,F,Secondary
9264,33,M,Primary_or_below
9551,61,M,Primary_or_below
9578,55,F,Secondary
9310,54,F,Secondary
9132,80,F,Tertiary
9598,63,M,Primary_or_below
9209,80,F,Primary_or_below
9693,66,F,Primary_or_below
9613,27,M,Secondary
9375,20,F,Tertiary
9723,68,F,Tertiary
9533,66,F,Secondary
9790,63,F,Tertiary
9360,37,M,Primary_or_below
9297,24,F,Secondary
9446,36,F,Secondary
9557,52,M,Secondary
9956,39,F,Tertiary
9772,50,M,Tertiary
9526,40,M,Tertiary
9388,42,F,Secondary
9287,63,M,Secondary
9715,78,M,Primary_or_below
9315,39,M,Primary_or_below
9267,20,M,Secondary
9981,22,M,Primary_or_below
9300,30,M,Secondary
9159,25,M,Tertiary
9627,33,M,Secondary
9268,69,F,Tertiary
9231,42,M,Tertiary
9727,48,M,Primary_or_below
9564,75,M,Tertiary
9529,43,M,Secondary
9242,63,F,Secondary
9172,72,F,Secondary
9879,75,M,Tertiary
9699,39,M,Primary_or_below
9851,76,F,Tertiary
9354,45,M,Primary_or_below
9471,75,F,Tertiary
9054,26,M,Primary_or_below
9724,57,F,Tertiary
9665,33,M,Secondary
9674,78,M,Primary_or_below
9588,58,F,Secondary
9055,41,M,Secondary
9349,52,M,Secondary
9296,80,M,Secondary
9043,31,M,Primary_or_below
9206,77,M,Secondary
9295,42,M,Primary_or_below
9483,31,M,Secondary
9548,32,M,Secondary
9028,65,M,Secondary
9636,25,F,Primary_or_below
9893,80,M,Secondary
9238,59,M,Tertiary
9223,63,F,Tertiary
9016,66,M,Secondary
9725,20,M,Secondary
9136,35,M,Tertiary
9161,63,M,Tertiary
9049,34,M,Primary_or_below
9244,74,F,Tertiary
9634,70,F,Primary_or_below
9661,35,F,Secondary
9427,62,M,Secondary
9829,75,M,Primary_or_below
9688,73,M,Primary_or_below
9398,52,F,Tertiary
9506,72,M,Secondary
9234,58,F,Primary_or_below
9299,49,F,Tertiary
9160,66,M,Primary_or_below
9046,69,M,Primary_or_below
9068,69,F,Primary_or_below
9946,71,M,Tertiary
9352,63,F,Tertiary
9521,49,F,Tertiary
9261,33,M,Secondary
9219,79,M,Primary_or_below
9874,21,F,Primary_or_below
9142,51,F,Primary_or_below
9847,23,M,Primary_or_below
9931,60,F,Tertiary
9487,74,F,Primary_or_below
9057,64,F,Primary_or_below
9965,54,F,Primary_or_below
9923,18,F,Primary_or_below
9716,25,F,Tertiary
9294,79,M,Tertiary
9897,74,M,Tertiary
9316,55,F,Tertiary
9601,67,F,Primary_or_below
9498,25,M,Secondary
9437,41,F,Primary_or_below
9944,58,F,Tertiary
9685,61,M,Tertiary
9702,77,M,Tertiary
9139,54,F,Primary_or_below
9480,54,F,Tertiary
9320,34,M,Secondary
9907,47,F,Secondary
9087,74,M,Secondary
9034,78,M,Tertiary
9306,63,F,Tertiary
9975,79,F,Secondary
9256,65,F,Secondary
9657,34,F,Tertiary
9408,49,F,Tertiary
9635,38,M,Secondary
9795,58,M,Primary_or_below
9748,68,F,Primary_or_below
9770,76,F,Secondary
9307,55,M,Primary_or_below
9810,78,F,Secondary
9901,75,M,Tertiary
9335,75,M,Primary_or_below
9321,27,M,Tertiary
9803,41,M,Primary_or_below
9236,40,M,Secondary
9037,58,M,Tertiary
9896,56,M,Tertiary
9381,33,F,Secondary
9051,68,M,Primary_or_below
9616,67,F,Secondary
9192,31,M,Secondary
9266,35,F,Primary_or_below
9318,67,M,Primary_or_below
9365,36,M,Primary_or_below
9171,28,F,Primary_or_below
9796,38,F,Secondary
9691,41,M,Secondary
9470,41,M,Primary_or_below
9726,52,F,Secondary
9422,65,M,Tertiary
9509,70,M,Tertiary
9622,36,M,Secondary
9024,78,M,Secondary
9666,20,F,Primary_or_below
9317,37,F,Tertiary
